Id,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,img,seg
613,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[[[ 63  71  47]
  [102 110  89]
  [180 189 172]
  ...
  [100 101  96]
  [ 97  98  93]
  [ 94  96  91]]

 [[ 55  66  34]
  [ 34  44  17]
  [ 27  37  13]
  ...
  [103 100  95]
  [ 93  92  88]
  [109 108 104]]

 [[ 51  63  27]
  [ 79  90  56]
  [ 25  35   8]
  ...
  [109 106  99]
  [ 99  96  91]
  [101  98  93]]

 ...

 [[  8  13   9]
  [  6   6   8]
  [ 31  30  36]
  ...
  [143 140 135]
  [146 143 138]
  [141 138 133]]

 [[  7   9   6]
  [  1   1   1]
  [ 36  37  42]
  ...
  [139 138 133]
  [146 145 140]
  [137 136 131]]

 [[  7   6   2]
  [  1   1   1]
  [ 64  67  72]
  ...
  [141 140 135]
  [154 153 148]
  [147 146 141]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[[[230 237 253]
  [228 235 253]
  [229 236 254]
  ...
  [ 59  66  32]
  [ 73  90  22]
  [ 68  83  16]]

 [[233 240 255]
  [231 238 255]
  [229 236 254]
  ...
  [ 15  17   3]
  [ 65  79  18]
  [106 117  51]]

 [[229 236 254]
  [229 236 254]
  [227 234 252]
  ...
  [ 73  77  26]
  [ 88  99  33]
  [109 116  49]]

 ...

 [[ 94 119  36]
  [107 133  62]
  [ 83 109  44]
  ...
  [ 55  85  13]
  [ 41  69  18]
  [ 67 106  25]]

 [[ 69  95  22]
  [ 87 114  35]
  [ 95 124  42]
  ...
  [ 54  92   9]
  [ 63 101  24]
  [103 147  60]]

 [[ 52  74   9]
  [ 65  87  40]
  [ 64  91  40]
  ...
  [ 80 118  41]
  [ 97 144  40]
  [ 48  90  14]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[[[ 56  65  74]
  [ 60  69  78]
  [ 45  53  64]
  ...
  [ 74  77  84]
  [ 60  63  70]
  [ 33  36  43]]

 [[ 72  79  89]
  [ 67  74  84]
  [ 83  89 101]
  ...
  [ 40  43  50]
  [ 40  43  50]
  [ 34  37  42]]

 [[ 57  61  70]
  [ 43  47  58]
  [ 63  67  79]
  ...
  [ 38  39  44]
  [ 63  64  69]
  [ 70  71  76]]

 ...

 [[255 252 254]
  [255 253 255]
  [254 252 253]
  ...
  [215 201 200]
  [200 186 185]
  [199 187 187]]

 [[255 253 254]
  [255 253 254]
  [255 255 255]
  ...
  [230 222 219]
  [233 228 222]
  [230 230 222]]

 [[253 255 254]
  [252 254 253]
  [254 255 253]
  ...
  [248 245 240]
  [240 240 232]
  [234 235 227]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"[[[28 32 31]
  [30 32 31]
  [35 37 36]
  ...
  [21 23 20]
  [19 21 18]
  [19 21 18]]

 [[32 34 33]
  [32 34 33]
  [36 38 37]
  ...
  [22 24 21]
  [20 22 19]
  [20 22 19]]

 [[32 34 33]
  [33 35 34]
  [36 38 37]
  ...
  [21 23 20]
  [18 20 17]
  [17 19 16]]

 ...

 [[51 55 54]
  [49 53 52]
  [46 50 49]
  ...
  [35 37 34]
  [32 34 31]
  [32 34 31]]

 [[52 54 53]
  [52 56 55]
  [51 55 54]
  ...
  [32 34 31]
  [23 25 22]
  [23 25 22]]

 [[51 53 52]
  [52 56 55]
  [52 56 55]
  ...
  [25 27 24]
  [12 14 11]
  [14 16 13]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[191 178 144]
  [191 178 144]
  [191 178 144]
  ...
  [130 141 125]
  [128 141 124]
  [128 141 124]]

 [[193 180 146]
  [193 180 146]
  [193 180 146]
  ...
  [130 141 125]
  [129 142 125]
  [129 142 125]]

 [[195 182 147]
  [195 182 147]
  [195 182 148]
  ...
  [129 142 125]
  [130 143 126]
  [130 143 125]]

 ...

 [[ 35  20  15]
  [ 35  20  15]
  [ 36  21  14]
  ...
  [ 46  19  12]
  [ 42  17  10]
  [ 43  18  11]]

 [[ 34  19  16]
  [ 35  20  15]
  [ 36  21  14]
  ...
  [ 45  18  11]
  [ 42  17  10]
  [ 43  18  11]]

 [[ 32  18  15]
  [ 35  20  15]
  [ 36  21  14]
  ...
  [ 43  18  11]
  [ 41  16  11]
  [ 42  17  12]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[ 71 111 181]
  [ 63 113 182]
  [ 69 119 188]
  ...
  [ 67 115 181]
  [ 66 114 180]
  [ 65 114 181]]

 [[ 67 114 182]
  [ 62 117 182]
  [ 69 120 186]
  ...
  [ 71 114 182]
  [ 68 113 181]
  [ 65 114 181]]

 [[ 66 120 184]
  [ 64 119 183]
  [ 70 119 185]
  ...
  [ 73 113 183]
  [ 68 113 181]
  [ 66 113 181]]

 ...

 [[107 135 175]
  [109 134 175]
  [108 131 172]
  ...
  [ 85 121 183]
  [ 85 119 182]
  [ 82 122 183]]

 [[107 135 174]
  [107 135 174]
  [109 132 173]
  ...
  [ 81 121 182]
  [ 82 122 183]
  [ 80 125 184]]

 [[109 134 175]
  [106 136 174]
  [110 136 173]
  ...
  [ 78 123 182]
  [ 81 123 183]
  [ 78 127 185]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[ 22  84 157]
  [ 23  85 158]
  [ 21  83 158]
  ...
  [ 22  85 162]
  [ 25  84 162]
  [ 26  81 161]]

 [[ 21  83 158]
  [ 23  85 160]
  [ 22  84 159]
  ...
  [ 23  85 162]
  [ 25  84 162]
  [ 26  83 162]]

 [[ 21  82 162]
  [ 23  84 164]
  [ 22  84 161]
  ...
  [ 25  84 164]
  [ 25  84 164]
  [ 25  84 164]]

 ...

 [[ 29  96 175]
  [ 29  96 175]
  [ 32  99 180]
  ...
  [ 29  92 172]
  [ 30  91 172]
  [ 28  91 171]]

 [[ 30  97 176]
  [ 30  97 176]
  [ 33 100 179]
  ...
  [ 28  91 171]
  [ 29  90 171]
  [ 28  91 171]]

 [[ 31  97 175]
  [ 30  97 176]
  [ 32  99 178]
  ...
  [ 27  92 172]
  [ 29  92 172]
  [ 30  91 172]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
620,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[ 29  24  21]
  [ 31  29  30]
  [ 24  28  31]
  ...
  [ 25  35  34]
  [ 25  31  27]
  [ 27  23  20]]

 [[ 27  31  34]
  [124 131 137]
  [109 119 128]
  ...
  [103 120 127]
  [121 132 136]
  [ 34  37  42]]

 [[ 24  32  35]
  [107 117 126]
  [ 77  93 106]
  ...
  [ 77  97 106]
  [106 121 128]
  [ 23  27  36]]

 ...

 [[ 29  13  26]
  [ 98  88  87]
  [176 169 141]
  ...
  [141 118  48]
  [174 132  56]
  [ 27  28  33]]

 [[ 34  21  28]
  [ 63  56  50]
  [150 146 134]
  ...
  [131 112  36]
  [165 126  35]
  [ 37  36  18]]

 [[ 27  31  16]
  [ 26  21  18]
  [ 27  13  28]
  ...
  [ 25  23  28]
  [ 52  26   0]
  [ 10  24  50]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
621,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[[[ 16   9   1]
  [ 27  20  12]
  [ 96  98  85]
  ...
  [ 47  25  12]
  [ 49  27  14]
  [ 44  22   9]]

 [[ 20  20   8]
  [  8   8   0]
  [ 44  48  34]
  ...
  [ 42  24  10]
  [ 45  27  13]
  [ 41  25  10]]

 [[ 15  18  11]
  [ 12  11   9]
  [  9   0   1]
  ...
  [ 47  25  12]
  [ 45  26  12]
  [ 40  22   8]]

 ...

 [[137 134 125]
  [136 136 126]
  [128 125 118]
  ...
  [  9  16   8]
  [ 11  17   7]
  [ 28  34  22]]

 [[117 117 107]
  [149 146 139]
  [158 155 148]
  ...
  [ 47  37  35]
  [ 21  13  10]
  [ 15  10   6]]

 [[173 173 163]
  [170 167 160]
  [170 165 159]
  ...
  [ 17  12   8]
  [  9   5   2]
  [ 20  20  18]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 ...

 [[108  86  63]
  [110  88  65]
  [100  78  55]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[100  80  56]
  [106  86  62]
  [ 95  75  51]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[ 94  76  52]
  [104  86  62]
  [ 92  74  50]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[253 253 253]
  [254 254 254]
  [255 255 255]
  ...
  [239 238 244]
  [238 237 243]
  [235 234 240]]

 [[253 253 253]
  [254 254 254]
  [255 255 255]
  ...
  [238 237 243]
  [237 236 242]
  [235 234 240]]

 [[253 253 253]
  [254 254 254]
  [255 255 255]
  ...
  [238 237 243]
  [238 237 243]
  [236 235 241]]

 ...

 [[175 192 208]
  [163 180 196]
  [183 200 216]
  ...
  [115 147 162]
  [137 166 182]
  [157 186 202]]

 [[171 190 205]
  [180 199 216]
  [179 198 215]
  ...
  [123 152 168]
  [119 145 162]
  [135 158 176]]

 [[145 166 185]
  [156 179 197]
  [150 173 191]
  ...
  [120 156 170]
  [130 159 175]
  [128 151 169]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"[[[ 85  79  81]
  [ 87  81  83]
  [ 87  81  83]
  ...
  [103  87  90]
  [102  86  89]
  [101  85  88]]

 [[ 87  81  83]
  [ 89  83  85]
  [ 87  81  83]
  ...
  [103  87  90]
  [102  86  89]
  [101  85  88]]

 [[ 88  79  82]
  [ 91  82  85]
  [ 90  81  84]
  ...
  [105  86  90]
  [104  85  89]
  [103  84  88]]

 ...

 [[ 16  13  22]
  [ 10   7  14]
  [  9   7  12]
  ...
  [ 10   9   7]
  [ 22  21  19]
  [ 25  24  22]]

 [[ 19  16  25]
  [ 16  13  20]
  [ 19  17  22]
  ...
  [ 18  17  15]
  [ 25  24  22]
  [ 26  25  23]]

 [[ 25  22  31]
  [ 31  28  35]
  [ 30  28  33]
  ...
  [ 18  17  15]
  [ 18  17  15]
  [ 15  14  12]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"[[[207 199 196]
  [211 203 200]
  [208 200 197]
  ...
  [152 141 135]
  [155 144 138]
  [153 142 136]]

 [[204 196 193]
  [209 201 198]
  [208 200 197]
  ...
  [151 140 134]
  [154 143 137]
  [151 140 134]]

 [[208 200 197]
  [214 206 203]
  [213 205 202]
  ...
  [154 143 139]
  [159 148 144]
  [155 144 138]]

 ...

 [[ 33  36  17]
  [ 38  41  20]
  [ 27  31   8]
  ...
  [ 63  69 241]
  [ 76  86 236]
  [ 74  87 218]]

 [[ 29  32  13]
  [ 24  27   6]
  [ 20  25   2]
  ...
  [ 19  20 172]
  [ 35  43 188]
  [ 44  57 197]]

 [[ 21  26   6]
  [ 23  28   6]
  [ 27  32   9]
  ...
  [ 33  33 131]
  [ 26  29 168]
  [  0   4 170]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[185 194 225]
  [183 198 227]
  [190 195 225]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[175 202 221]
  [188 203 224]
  [190 208 228]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[192 193 221]
  [188 202 228]
  [196 206 233]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[ 62  76  40]
  [  4  12   1]
  [ 43  57  34]
  ...
  [ 82  71  26]
  [ 59  62  33]
  [ 79  88  35]]

 [[ 80  74  40]
  [ 46  32  29]
  [ 22  33   0]
  ...
  [ 84  99  68]
  [ 62  54  33]
  [ 76  66  30]]

 [[ 90  71  73]
  [ 65  74  29]
  [ 55  64  33]
  ...
  [ 57  67  33]
  [ 74  93  47]
  [ 75  72  37]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
627,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"[[[ 55  41  30]
  [ 56  42  31]
  [ 58  44  33]
  ...
  [ 56  48  45]
  [ 56  48  45]
  [ 55  47  44]]

 [[ 60  46  35]
  [ 59  45  34]
  [ 57  43  32]
  ...
  [ 56  48  45]
  [ 56  48  45]
  [ 55  47  44]]

 [[ 58  44  33]
  [ 58  44  33]
  [ 58  44  33]
  ...
  [ 56  48  45]
  [ 55  47  44]
  [ 55  47  44]]

 ...

 [[ 28  20  18]
  [ 28  20  18]
  [ 29  19  18]
  ...
  [ 88  92 104]
  [ 87  91 103]
  [ 87  91 103]]

 [[ 28  20  18]
  [ 28  20  18]
  [ 29  19  18]
  ...
  [ 85  89 101]
  [ 84  88 100]
  [ 84  88 100]]

 [[ 28  20  18]
  [ 28  20  18]
  [ 29  19  18]
  ...
  [ 83  87  99]
  [ 82  86  98]
  [ 82  84  97]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[[[ 30  32  31]
  [ 21  23  22]
  [ 22  24  23]
  ...
  [ 47  87 149]
  [ 48  88 150]
  [ 52  92 154]]

 [[ 28  30  29]
  [ 16  18  17]
  [ 13  15  14]
  ...
  [ 41  81 143]
  [ 41  81 143]
  [ 46  86 148]]

 [[ 30  32  31]
  [ 19  21  20]
  [ 16  18  17]
  ...
  [ 40  81 145]
  [ 40  81 145]
  [ 45  86 150]]

 ...

 [[114 110  73]
  [149 144 114]
  [ 94  86  67]
  ...
  [102 103  63]
  [123 121  82]
  [145 143 104]]

 [[115 104  76]
  [ 65  55  28]
  [ 22  16   0]
  ...
  [ 57  59  19]
  [ 96  94  55]
  [109 107  68]]

 [[108 108  84]
  [143 147 120]
  [140 151 117]
  ...
  [100 106  62]
  [109 110  70]
  [ 93  89  52]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[[[ 85 137 184]
  [ 86 138 185]
  [ 86 138 185]
  ...
  [ 96 145 188]
  [ 96 145 188]
  [ 95 144 187]]

 [[ 86 138 185]
  [ 86 138 185]
  [ 87 139 186]
  ...
  [ 96 147 190]
  [ 95 146 189]
  [ 94 145 188]]

 [[ 86 138 185]
  [ 87 139 186]
  [ 88 140 187]
  ...
  [ 95 148 190]
  [ 94 147 189]
  [ 93 146 186]]

 ...

 [[ 29  31  17]
  [ 33  36  15]
  [ 34  36  14]
  ...
  [ 27  24   7]
  [ 48  42  26]
  [ 44  37  18]]

 [[ 22  26  11]
  [ 20  23   2]
  [ 28  27   9]
  ...
  [ 40  42  21]
  [ 42  43  25]
  [ 33  32  11]]

 [[ 17  21   7]
  [ 26  29  10]
  [ 19  17   4]
  ...
  [ 29  32  11]
  [ 26  29  10]
  [ 29  33  10]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
630,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[[[102  93  76]
  [ 91  82  65]
  [ 95  83  67]
  ...
  [255 225 163]
  [246 210 150]
  [223 186 131]]

 [[ 82  73  56]
  [119 110  93]
  [116 104  88]
  ...
  [186 156 106]
  [162 131  84]
  [157 124  79]]

 [[ 40  28  12]
  [ 83  71  55]
  [ 98  86  70]
  ...
  [179 155 121]
  [144 115  83]
  [139 108  77]]

 ...

 [[ 95  85  83]
  [ 94  85  76]
  [ 96  87  72]
  ...
  [ 47  38  31]
  [ 47  38  31]
  [ 46  37  28]]

 [[107  96  92]
  [ 88  78  69]
  [ 99  90  75]
  ...
  [ 49  42  36]
  [ 43  36  28]
  [ 39  32  24]]

 [[ 89  78  72]
  [ 94  84  74]
  [144 135 120]
  ...
  [ 69  64  58]
  [ 51  44  38]
  [ 50  43  37]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
631,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[201 194 210]
  [200 196 211]
  [200 198 212]
  ...
  [ 18  20  17]
  [ 18  20  17]
  [ 19  21  18]]

 [[209 208 224]
  [207 209 224]
  [206 209 224]
  ...
  [ 18  20  17]
  [ 17  19  16]
  [ 16  18  15]]

 [[193 201 212]
  [193 201 212]
  [192 202 212]
  ...
  [ 20  21  16]
  [ 19  20  15]
  [ 19  20  15]]

 ...

 [[154 157 164]
  [166 169 176]
  [145 148 155]
  ...
  [106 104 115]
  [116 119 128]
  [114 118 129]]

 [[138 138 148]
  [135 138 147]
  [128 131 138]
  ...
  [ 99  96 105]
  [113 116 123]
  [116 123 131]]

 [[134 134 144]
  [141 141 151]
  [141 144 151]
  ...
  [ 90  85  92]
  [105 108 115]
  [113 122 127]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
632,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[[[182 228 251]
  [183 229 252]
  [183 229 252]
  ...
  [206 240 252]
  [205 239 251]
  [204 238 250]]

 [[183 229 252]
  [183 229 252]
  [184 230 253]
  ...
  [209 241 254]
  [209 241 254]
  [208 240 253]]

 [[186 231 254]
  [187 232 255]
  [188 233 255]
  ...
  [211 243 255]
  [210 242 255]
  [210 242 255]]

 ...

 [[ 70  69  74]
  [ 68  68  76]
  [ 78  81  96]
  ...
  [140 124 109]
  [115 100  79]
  [113 101  77]]

 [[ 54  54  54]
  [ 37  38  43]
  [ 27  29  42]
  ...
  [135 119 103]
  [175 160 141]
  [143 128 107]]

 [[ 27  26  24]
  [ 40  39  44]
  [ 81  83  95]
  ...
  [219 204 183]
  [130 115  94]
  [ 89  74  53]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[[[ 46  75  83]
  [ 30  54  64]
  [ 33  49  64]
  ...
  [222 228 224]
  [189 198 193]
  [155 164 159]]

 [[ 85 109 119]
  [ 42  62  73]
  [ 33  49  64]
  ...
  [201 207 203]
  [187 193 189]
  [169 178 173]]

 [[110 126 139]
  [ 73  89 102]
  [ 50  68  80]
  ...
  [198 204 200]
  [194 200 196]
  [161 167 165]]

 ...

 [[ 85  83  88]
  [110 108 113]
  [ 87  86  92]
  ...
  [231 227 226]
  [231 227 226]
  [231 227 226]]

 [[ 39  38  46]
  [ 36  34  45]
  [ 71  69  83]
  ...
  [234 230 229]
  [233 229 228]
  [233 229 228]]

 [[ 15  13  24]
  [ 26  24  35]
  [ 42  40  51]
  ...
  [236 232 231]
  [235 231 230]
  [233 229 228]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
